home_team,away_team,aerial_dominance_diff,attack_rating_diff,attacking_efficiency_diff,attacking_strength_diff,availability_pct_diff,availability_score_diff,available_squad_diff,avg_rating_diff,away_aerial_dominance,away_attack_rating,away_attacking_efficiency,away_attacking_strength,away_avg_rating,away_btts_rate,away_clean_sheet_rate,away_defence_rating,away_defensive_stability,away_defensive_strength,away_discipline_score,away_elo_momentum,away_expected_goals,away_fatigue_score,away_finishing_quality,away_formation_stability,away_goalkeeper_performance,away_goalkeeper_strength,away_group_position,away_implied_probability,away_injury_count,away_injury_impact,away_injury_market_value_loss,away_kaggle_attack_rating,away_kaggle_bench_strength,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_starting_xi_strength,away_kaggle_suspension_risk,away_midfield_control,away_momentum_score,away_passing_dominance,away_passing_strength,away_player_availability_score,away_points,away_possession,away_pressing_intensity,away_pressing_strength,away_recent_form,away_red_cards,away_set_piece_strength,away_set_piece_threat,away_squad_availability,away_strength_of_schedule,away_substitution_impact,away_suspension_count,away_suspension_impact,away_tactical_stability,btts_rate_diff,clean_sheet_rate_diff,confidence_score,current_minute,current_score_diff,defence_rating_diff,defensive_stability_diff,defensive_strength_diff,discipline_score_diff,draw_implied_probability,elo_diff,elo_momentum_diff,expected_goals_diff,fatigue_score_diff,fifa_diff,finishing_quality_diff,form_diff,formation_stability_diff,gc_diff,goal_difference_diff,goalkeeper_performance_diff,goalkeeper_strength_diff,group_position_diff,gs_diff,h2h_factor,home_adv,home_aerial_dominance,home_attack_rating,home_attacking_efficiency,home_attacking_strength,home_avg_rating,home_btts_rate,home_clean_sheet_rate,home_defence_rating,home_defensive_stability,home_defensive_strength,home_discipline_score,home_elo_momentum,home_expected_goals,home_fatigue_score,home_finishing_quality,home_formation_stability,home_goalkeeper_performance,home_goalkeeper_strength,home_group_position,home_implied_probability,home_injury_count,home_injury_impact,home_injury_market_value_loss,home_kaggle_attack_rating,home_kaggle_bench_strength,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_starting_xi_strength,home_kaggle_suspension_risk,home_midfield_control,home_momentum_score,home_passing_dominance,home_passing_strength,home_player_availability_score,home_points,home_possession,home_pressing_intensity,home_pressing_strength,home_recent_form,home_red_cards,home_set_piece_strength,home_set_piece_threat,home_squad_availability,home_strength_of_schedule,home_substitution_impact,home_suspension_count,home_suspension_impact,home_tactical_stability,inj_diff,injury_impact_diff,kaggle_attack_rating_diff,kaggle_bench_strength_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_starting_xi_strength_diff,kaggle_suspension_risk_diff,knockout_matches_diff,major_tournament_matches_diff,match_stage_weight,midfield_control_diff,missing_star_players_diff,momentum_score_diff,mv_diff,passing_dominance_diff,passing_strength_diff,points_diff,possession_diff,pressing_intensity_diff,pressing_strength_diff,recent_form_diff,red_card_diff,referee_strictness,set_piece_strength_diff,set_piece_threat_diff,squad_availability_diff,starting_xi_value_diff,strength_of_schedule_diff,substitution_impact_diff,susp_diff,suspension_impact_diff,tactical_stability_diff,time_remaining,world_cup_matches_played_diff,target
South Korea,Portugal,0.13799999999999998,-0.6654551364113617,-0.356,-0.31299999999999994,0.04225868617886985,0.0,-657.4499999999998,0.0,0.162,2.2829379227282183,0.742,1.478,0.0,0.35,0.5,0.5997785149658684,0.59,0.74,1.0,22.22586777783375,0.0,0.286,0.885,0.5,0.0,0.53,2,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.819,0.88,0.0,0.837,0.913,5,0.0,0.667,0.693,0.83,0,0.0,0.0,0.833,1832.4,0.0,0,0.0,0.532,0.050000000000000044,0.050000000000000044,0.451,0,0,0.48734766796479556,-0.009000000000000008,-0.09299999999999997,0.0,0.333,-161,-23.815886301342914,0.0,0.0,-24,-0.15500000000000003,-1.1154204288475194,0.5,0.4910498420924003,-6,0.0,-0.027000000000000024,-1,-1.3813404937893188,1.0,0,0.3,1.6174827863168566,0.386,1.165,0.0,0.4,0.55,1.087126182930664,0.581,0.647,1.0,-1.5900185235091655,0.0,0.286,0.73,1.0,0.0,0.503,3,0.333,2,0.0,9.87,0.4535,0.1998,0.5346,0.9544,0.0709,0.0731,0.706,0.485,0.0,0.713,0.913,3,0.0,0.767,0.731,0.54,0,0.0,0.0,0.919,1682.8,0.0,0,0.0,0.807,86.75999999999999,0.0,-0.12359999999999993,-0.8002,-0.13360000000000005,-0.02859999999999996,-0.9291,0.0269,0,-39,0,-0.11299999999999999,-1,-0.395,-744.2099999999998,0.0,-0.124,-2,0.0,0.09999999999999998,0.038000000000000034,-0.2899999999999999,0,0.5,0.0,0.0,0.08600000000000008,-506.72999999999996,-149.60000000000014,0.0,0,0.0,0.275,90,3,2
Ghana,Uruguay,0.04799999999999999,0.2953362469261165,0.16699999999999998,-0.04300000000000004,-0.01076190884534578,0.04399999999999993,60.73999999999995,0.0,0.252,1.2194979282137826,0.421,0.933,0.0,0.2,0.55,0.703362584904925,0.608,0.74,1.0,34.00219017749951,1.637,0.286,0.814,0.5,0.0,0.53,3,0.333,2,0.0,0.0,0.7259,0.8405,0.3833,0.9778,0.4614,0.0577,0.631,0.405,0.632,0.674,0.913,2,39.7,1.0,0.786,0.53,0,0.0,0.0,0.957,1827.8,0.0,0,0.0,0.532,0.2,-0.15000000000000002,0.505,0,0,0.620482440065258,-0.259,-0.293,0.0,0.333,-183,-6.679616279934059,-0.244,0.0,-40,0.1110000000000001,0.7110929624718945,0.0,0.9335213192260778,1,0.0,-0.10700000000000004,0,0.8429787714643373,0.3333333333333333,0,0.3,1.514834175139899,0.588,0.89,0.0,0.4,0.4,1.323845024970183,0.349,0.447,1.0,27.322573897565448,1.393,0.286,0.925,0.5,0.0,0.423,3,0.333,1,0.0,2.51,0.3596,0.6928,0.5154,0.9872,0.31,0.0346,0.696,0.67,0.646,0.591,0.957,4,60.3,1.0,0.821,0.487,0,0.0,0.0,0.976,1847.4,0.0,0,0.0,0.532,-2.51,0.0,-0.3663,-0.14770000000000005,0.1321,0.009399999999999964,-0.15139999999999998,-0.023100000000000002,0,28,0,0.06499999999999995,0,0.265,63.24999999999994,0.014000000000000012,-0.08300000000000007,2,20.599999999999994,0.0,0.03499999999999992,-0.04300000000000004,0,0.5,0.0,0.0,0.019000000000000017,45.099999999999994,19.600000000000136,0.0,0,0.0,0.0,90,-67,0
Argentina,Australia,-0.12799999999999997,1.0312582631291582,0.33,0.9279999999999999,-0.03858914958320214,-0.04300000000000004,310.7199999999998,0.0,0.296,1.1747855965273284,0.437,0.542,0.0,0.4,0.5,1.1284975279088352,0.428,0.507,1.0,14.049754940650297,0.426,0.214,0.9,0.667,0.0,0.463,2,0.333,2,0.0,17.33,0.4798,0.2338,0.3629,0.9783,0.143,0.0577,0.626,0.68,0.6,0.559,0.913,4,29.6,0.8,0.78,0.419,0,0.0,0.0,0.912,1880.4,0.0,0,0.0,0.742,-0.10000000000000003,0.19999999999999996,0.603,0,0,-0.6252483910039623,0.24300000000000005,0.18599999999999994,0.0,0.333,288,-42.848063641602785,1.056,0.0,28,-0.09099999999999997,0.0,0.0,-0.6992054880415759,7,0.0,-0.04600000000000004,1,0.9080997521508947,1.0,0,0.168,2.2060438596564866,0.767,1.47,0.0,0.3,0.7,0.5032491369048728,0.671,0.693,1.0,-28.798308700952486,1.482,0.214,0.809,0.667,0.0,0.417,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.881,0.68,0.745,0.895,0.87,9,70.4,1.0,0.73,0.762,0,0.0,0.0,0.818,1754.2,0.0,0,0.0,0.556,-44.86,0.0,0.07379999999999998,0.7662,-0.05459999999999998,0.013400000000000079,0.857,-0.034600000000000006,0,9,0,0.255,0,0.0,355.57999999999987,0.14500000000000002,0.33599999999999997,5,40.800000000000004,0.19999999999999996,-0.050000000000000044,0.343,0,0.5,0.0,0.0,-0.09400000000000008,291.69000000000005,-126.20000000000005,0.0,0,0.0,-0.18599999999999994,90,40,2
England,Senegal,-0.064,0.675117740848499,0.279,0.20799999999999996,-0.10405945153884288,0.0,910.0999999999999,0.0,0.216,1.5734180652719851,0.498,1.217,0.0,0.45,0.45,0.7778153083565222,0.413,0.527,1.0,11.345588556980246,0.973,0.357,0.844,1.0,0.0,0.423,3,0.333,3,0.0,18.509999999999998,0.6473,1.0,0.4454,0.9908,0.7102,0.0346,0.604,0.74,0.593,0.629,0.87,3,36.7,0.767,0.682,0.627,0,0.0,0.0,0.889,1784.2,0.0,0,0.0,0.834,-0.04999999999999999,0.0,0.531,0,0,0.26001253654002787,0.09000000000000002,0.013000000000000012,0.0,0.333,181,-69.27563026112824,0.04700000000000004,0.0,14,0.04400000000000004,-0.27944788479042915,-0.33299999999999996,-0.07793622019867463,2,0.0,0.027000000000000024,2,0.7928137702647331,0.5,0,0.152,2.248535806120484,0.777,1.425,0.0,0.4,0.45,1.0378278448965501,0.503,0.54,1.0,-57.930041704147996,1.02,0.357,0.888,0.667,0.0,0.45,1,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.813,0.735,0.731,0.884,0.87,7,63.3,1.0,0.666,0.68,0,0.0,0.0,0.78,1838.6,0.0,0,0.0,0.697,-227.49,0.0,0.05740000000000001,0.0,0.01899999999999996,-0.00029999999999996696,0.28979999999999995,0.0,0,17,0,0.20899999999999996,2,-0.0050000000000000044,1137.59,0.138,0.255,4,26.599999999999994,0.23299999999999998,-0.016000000000000014,0.05300000000000005,0,0.5,0.0,0.0,-0.10899999999999999,741.47,54.399999999999864,0.0,0,0.0,-0.137,90,26,2
Japan,Croatia,-0.01999999999999999,-0.15783776034189767,-0.26099999999999995,-0.129,0.08959654989218413,0.04300000000000004,-31.330000000000155,0.0,0.204,1.8219415846918852,0.695,1.176,0.0,0.45,0.5,0.6009758947428974,0.605,0.787,1.0,75.12958699826686,3.988,0.286,0.906,1.0,0.0,0.543,2,0.333,3,0.0,28.669999999999998,0.5234,1.0,0.4299,0.9915,0.629,0.0231,0.828,0.765,0.701,0.78,0.87,6,59.3,0.833,0.833,0.735,0,0.0,0.0,0.879,1856.6,0.0,0,0.0,0.963,-0.04999999999999999,-0.09999999999999998,0.43,0,0,0.2618990577153705,-0.308,-0.36700000000000005,0.0,0.333,33,-71.18164562748684,0.2150000000000003,0.0,3,-0.272,-0.6747524062301775,-0.667,0.7303735139970726,4,0.0,-0.17300000000000004,0,-0.7215206004733556,0.3333333333333333,0,0.184,1.6641038243499875,0.434,1.047,0.0,0.4,0.4,0.8628749524582678,0.297,0.42,1.0,3.9479413707800095,4.203,0.286,0.634,0.333,0.0,0.37,2,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.671,0.55,0.586,0.566,0.913,5,40.7,1.0,0.795,0.42,0,0.0,0.0,0.957,1926.8,0.0,0,0.0,0.352,28.669999999999998,0.0,-0.024499999999999966,-0.1058,-0.0695,-0.0040000000000000036,-0.1985,0.0231,0,-21,0,-0.15699999999999992,0,-0.21499999999999997,-60.00000000000017,-0.11499999999999999,-0.21400000000000008,-1,-18.599999999999994,0.16700000000000004,-0.03799999999999992,-0.315,0,0.5,0.0,0.0,0.07799999999999996,-30.97999999999999,70.20000000000005,0.0,0,0.0,-0.611,90,15,1
Brazil,South Korea,-0.068,0.16856516741454008,0.125,0.494,-0.020396564699375674,-0.08700000000000008,919.9599999999999,0.0,0.264,1.7229059856334639,0.474,1.21,0.0,0.45,0.5,1.0708263710678232,0.504,0.587,1.0,43.840740953811945,0.345,0.214,0.781,0.667,0.0,0.463,3,0.333,2,0.0,9.87,0.4535,0.1998,0.5346,0.9544,0.0709,0.0731,0.74,0.74,0.661,0.673,0.913,3,47.5,1.0,0.71,0.627,0,0.0,0.0,0.919,1788.6,0.0,0,0.0,0.624,-0.2,0.15000000000000002,0.516,0,0,-0.6069146555204199,0.10299999999999998,0.09300000000000008,0.0,0.333,238,-49.42932945327623,2.9160000000000004,0.0,28,-0.137,-0.6732090614221746,0.0,-0.44781917456324094,7,0.0,0.02699999999999997,2,-0.40515195805088133,1.0,0,0.196,1.891471153048004,0.599,1.704,0.0,0.25,0.65,0.4639117155474033,0.607,0.68,1.0,-5.588588499464285,3.261,0.214,0.644,0.667,0.0,0.49,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.81,0.4,0.709,0.816,0.826,7,52.5,0.933,0.782,0.738,0,0.0,0.0,0.813,1743.6,0.0,0,0.0,0.545,-90.13,0.0,0.2309,0.8002,-0.21289999999999998,0.020199999999999996,0.9291,0.05,0,-7,0,0.07000000000000006,0,-0.33999999999999997,1010.0899999999999,0.04799999999999993,0.1429999999999999,4,5.0,-0.06699999999999995,0.07200000000000006,0.11099999999999999,0,0.5,0.0,0.0,-0.1060000000000001,768.05,-45.0,0.0,0,0.0,-0.07899999999999996,90,40,2
Morocco,Spain,0.03199999999999997,-0.9740524687782386,-0.374,-0.5200000000000001,-0.17161616542771985,0.0,-610.4600000000002,0.0,0.14,2.6537432547940525,0.848,1.233,0.0,0.5,0.5,0.813103343250457,0.531,0.633,1.0,-35.57606738693869,2.845,0.357,0.967,1.0,0.0,0.477,1,0.333,2,0.0,0.0,0.7433,1.0,0.7002,0.9915,1.0,0.0231,0.907,0.525,0.822,0.922,0.913,7,78.9,0.767,0.743,0.763,0,0.0,0.0,0.957,1764.8,0.0,0,0.0,0.822,-0.09999999999999998,0.050000000000000044,0.465,0,0,-0.27994799911809987,0.17899999999999994,0.26,0.0,0.333,-141,34.59136813735563,0.859,0.0,-5,-0.07499999999999996,0.6877062974847137,-0.33299999999999996,-0.6503972559792119,-2,0.0,0.12,-1,-1.8400891350963886,0.3333333333333333,0,0.172,1.679690786015814,0.474,0.713,0.0,0.4,0.55,0.5331553441323571,0.71,0.893,1.0,-0.984699249583056,3.704,0.357,0.892,0.667,0.0,0.597,2,0.333,2,0.0,45.480000000000004,0.5907,1.0,0.3317,0.9937,0.697,0.0385,0.488,0.86,0.47,0.583,0.913,7,21.1,1.0,0.88,0.669,0,0.0,0.0,0.884,1817.8,0.0,0,0.0,0.71,-45.480000000000004,0.0,-0.15259999999999996,0.0,-0.36850000000000005,0.0021999999999999797,-0.30300000000000005,0.0154,0,-43,0,-0.41900000000000004,0,0.33499999999999996,-564.9800000000001,-0.352,-0.3390000000000001,0,-57.800000000000004,0.23299999999999998,0.137,-0.09399999999999997,0,0.5,0.0,0.0,-0.07299999999999995,-529.9499999999999,53.0,0.0,0,0.0,-0.11199999999999999,90,-26,1
Portugal,Switzerland,0.008000000000000007,0.6965518860663753,0.10200000000000009,0.19500000000000006,-0.10806307313800045,0.0,547.5899999999998,0.0,0.192,1.2548884984307893,0.568,1.169,0.0,0.45,0.35,1.18809868400081,0.411,0.48,1.0,-9.308845202147113,1.272,0.286,0.571,1.0,0.0,0.41,1,0.333,2,0.0,0.0,0.6926,1.0,0.3736,0.9875,0.4914,0.0346,0.733,0.63,0.675,0.691,0.913,7,56.9,0.533,0.784,0.608,0,0.0,0.0,0.957,1764.4,0.0,0,0.0,0.866,-0.04999999999999999,0.15000000000000002,0.496,0,0,-0.21810997051322256,0.04300000000000004,0.06000000000000005,0.0,0.333,47,-4.354646572523812,1.0119999999999998,0.0,4,0.3440000000000001,-0.3881533694938495,-0.33299999999999996,0.10593103350515198,1,0.0,0.040000000000000036,-1,0.5833186087875646,0.6,0,0.2,1.9514403844971646,0.67,1.364,0.0,0.4,0.5,0.9699887134875875,0.454,0.54,1.0,-13.663491774670925,2.284,0.286,0.915,0.667,0.0,0.45,2,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.678,0.4,0.654,0.834,0.913,5,43.1,0.767,0.685,0.637,0,0.0,0.0,0.833,1783.4,0.0,0,0.0,0.561,-96.63,0.0,-0.11550000000000005,0.0,0.29460000000000003,-0.0045000000000000595,0.5085999999999999,0.0116,0,33,0,-0.05499999999999994,1,-0.22999999999999998,644.2199999999998,-0.02100000000000002,0.14300000000000002,-2,-13.799999999999997,0.23399999999999999,-0.09899999999999998,0.029000000000000026,0,0.5,0.0,0.0,-0.124,417.74999999999994,19.0,0.0,0,0.0,-0.30499999999999994,90,11,2
Croatia,Brazil,0.048000000000000015,-0.48501902739721614,0.08399999999999996,-0.39600000000000013,-0.0033955982336778545,0.04400000000000004,-768.7599999999999,0.0,0.183,2.1997690080878587,0.631,1.778,0.0,0.3,0.6,0.5458828400945102,0.605,0.68,1.0,-4.272452552082558,4.95,0.286,0.557,0.75,0.0,0.49,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.823,0.55,0.688,0.82,0.826,7,49.6,0.967,0.784,0.725,0,0.0,0.0,0.813,1778.4,0.0,0,0.0,0.538,0.2,-0.14999999999999997,0.488,0,0,0.11797223231571519,-0.182,0.0,0.0,0.333,-154,74.05933816117246,-1.1830000000000003,0.0,-10,0.12,-0.019777244536360872,0.25,-0.07740301178656639,-6,0.0,0.0,-1,0.12303803119991064,0.08333333333333333,0,0.231,1.7147499806906426,0.715,1.382,0.0,0.5,0.45,0.6638550724102253,0.423,0.68,1.0,69.78688560908991,3.767,0.286,0.677,1.0,0.0,0.49,2,0.333,3,0.0,28.669999999999998,0.5234,1.0,0.4299,0.9915,0.629,0.0231,0.823,0.66,0.682,0.812,0.87,6,50.4,1.0,0.813,0.644,0,0.0,0.0,0.879,1900.6,0.0,0,0.0,0.929,71.33,0.0,-0.16100000000000003,0.0,0.10820000000000002,0.016900000000000026,-0.371,-0.1,0,34,0,0.0,0,0.10999999999999999,-840.0899999999999,-0.005999999999999894,-0.007999999999999896,-1,0.7999999999999972,0.03300000000000003,0.028999999999999915,-0.08099999999999996,0,0.5,0.0,0.0,0.06600000000000006,-637.6800000000001,122.19999999999982,0.0,0,0.0,0.391,90,-52,1
Netherlands,Argentina,0.026999999999999996,0.049068616942959054,0.017000000000000015,-0.4590000000000001,0.08841090671291696,0.08699999999999997,-1.2499999999995453,0.0,0.177,2.1773435934997436,0.649,1.462,0.0,0.3,0.7,0.5651442672471066,0.577,0.587,1.0,-27.304507435637298,5.857,0.429,0.674,0.5,0.0,0.388,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.778,0.8,0.655,0.896,0.87,9,52.9,1.0,0.758,0.713,0,0.0,0.0,0.818,1779.0,0.0,0,0.0,0.526,0.25000000000000006,-0.24999999999999994,0.506,0,0,0.06896869293258912,0.026000000000000023,0.20000000000000007,0.0,0.333,-157,56.89717492330824,-1.37,0.0,-7,0.259,0.543933014061952,0.5,-0.41508176597611024,-1,0.0,0.15500000000000003,0,0.4156149743882185,0.6666666666666666,0,0.204,2.2264122104427027,0.666,1.003,0.0,0.55,0.45,0.6341129601796958,0.603,0.787,1.0,29.592667487670944,4.487,0.429,0.933,1.0,0.0,0.543,1,0.333,1,0.0,0.0,0.5837,1.0,0.4972,0.9877,1.0,0.0462,0.788,0.94,0.674,0.755,0.957,7,47.1,1.0,0.756,0.789,0,0.0,0.0,0.978,1751.0,0.0,0,0.0,0.89,62.19,0.0,0.030100000000000016,0.0,0.18889999999999996,-0.0040000000000000036,0.0,0.0231,0,34,0,0.010000000000000009,0,0.1399999999999999,-63.4399999999996,0.019000000000000017,-0.14100000000000001,-2,-5.799999999999997,0.0,-0.0020000000000000018,0.07600000000000007,0,0.5,0.0,0.0,0.16000000000000003,-32.129999999999995,-28.0,0.0,0,0.0,0.364,90,-55,1
Morocco,Portugal,-0.023999999999999994,-1.1207373065890571,-0.18900000000000006,-0.4610000000000001,-0.06355309228971939,0.0,-578.04,0.0,0.195,2.5445656562678867,0.782,1.496,0.0,0.4,0.5,0.9741690463159889,0.363,0.433,1.0,-13.66349177467093,0.744,0.286,0.956,0.75,0.0,0.397,2,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.871,0.55,0.794,0.796,0.913,5,73.7,0.6,0.696,0.665,0,0.0,0.0,0.833,1798.2,0.0,0,0.0,0.566,0.0,0.050000000000000044,0.487,0,0,-0.5152779889476226,0.28700000000000003,0.46,0.0,0.333,71,12.76526034335396,0.22799999999999998,0.0,3,-0.239,0.3927312752084544,0.0,-1.163695452497775,-2,0.0,0.19999999999999996,0,-1.608335141615762,0.0,0,0.171,1.4238283496788295,0.593,1.035,0.0,0.4,0.55,0.45889105736836633,0.65,0.893,1.0,-0.8982314313169706,0.972,0.286,0.717,0.75,0.0,0.597,2,0.333,2,0.0,45.480000000000004,0.5907,1.0,0.3317,0.9937,0.697,0.0385,0.476,0.765,0.497,0.56,0.913,7,26.3,0.9,0.91,0.693,0,0.0,0.0,0.884,1884.8,0.0,0,0.0,0.766,51.14999999999999,0.0,0.013600000000000056,0.0,-0.3365,0.010700000000000043,-0.30300000000000005,-0.0076999999999999985,0,-43,0,-0.395,-1,0.21499999999999997,-629.1899999999999,-0.29700000000000004,-0.236,2,-47.400000000000006,0.30000000000000004,0.21400000000000008,0.027999999999999914,0,0.5,0.0,0.0,0.051000000000000045,-447.3399999999999,86.59999999999991,0.0,0,0.0,0.20000000000000007,90,-34,2
England,France,0.0030000000000000027,0.2945326738872396,0.15900000000000003,-0.22899999999999987,0.018704076989984664,0.04400000000000004,200.13999999999987,0.0,0.162,2.073272705624606,0.711,1.525,0.0,0.6,0.25,0.9772466793719837,0.374,0.467,1.0,-52.43779768652299,0.839,0.429,0.897,0.75,0.0,0.383,1,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.615,0.75,0.611,0.833,0.826,9,39.5,0.5,0.85,0.825,0,0.0,0.0,0.758,1765.2,0.0,1,0.043,0.528,-0.25,0.25,0.519,0,0,-0.0912782777043808,0.20799999999999996,0.18,0.0,0.333,-85,-4.310354217338805,1.5140000000000002,0.0,-2,0.07099999999999995,0.06219740016857589,-0.25,-0.2986877161336212,-4,0.0,0.12,0,0.5058071878632711,0.26666666666666666,0,0.165,2.3678053795118457,0.87,1.296,0.0,0.35,0.5,0.8859684016676029,0.582,0.647,1.0,-56.748151903861796,2.353,0.429,0.968,0.5,0.0,0.503,1,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.761,0.86,0.706,0.87,0.87,7,60.5,0.833,0.716,0.809,0,0.0,0.0,0.78,1845.0,0.0,0,0.0,0.599,-16.22,0.0,0.0047000000000000375,0.0,-0.04760000000000003,-0.006199999999999983,0.0,0.0231,0,2,0,0.14600000000000002,1,0.10999999999999999,216.3599999999999,0.09499999999999997,0.03700000000000003,-2,21.0,0.33299999999999996,-0.134,-0.015999999999999903,0,0.5,0.0,0.0,0.02200000000000002,258.0,79.79999999999995,0.0,0.0,-0.043,0.07099999999999995,90,2,0
Argentina,Croatia,-0.023999999999999994,0.530151733372134,-0.03500000000000003,-0.14300000000000002,0.0011856431792671707,0.0,349.90999999999974,0.0,0.216,1.6151910095300923,0.79,1.713,0.0,0.55,0.4,0.717975682179543,0.253,0.573,1.0,65.18157215418685,0.41,0.286,0.607,1.0,0.0,0.437,2,0.333,3,0.0,28.669999999999998,0.5234,1.0,0.4299,0.9915,0.629,0.0231,0.822,0.6,0.732,0.816,0.87,6,60.6,1.0,0.868,0.609,0,0.0,0.0,0.879,1901.8,0.0,0,0.0,0.908,-0.25000000000000006,0.29999999999999993,0.472,0,0,0.05433084621170614,0.22199999999999998,0.014000000000000012,0.0,0.333,231,-90.48333011000354,1.4540000000000002,0.0,12,-0.017000000000000015,0.4674577673571836,-0.6,0.2582357045837913,7,0.0,-0.014000000000000012,1,0.20468067245971366,0.25,0,0.192,2.1453427429022263,0.755,1.57,0.0,0.3,0.7,0.7723065283912491,0.475,0.587,1.0,-25.30175795581668,1.864,0.286,0.59,0.4,0.0,0.423,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.642,0.745,0.615,0.886,0.87,9,39.4,1.0,0.774,0.758,0,0.0,0.0,0.818,1831.2,0.0,0,0.0,0.502,-33.519999999999996,0.0,0.030200000000000005,0.0,-0.12159999999999999,0.00019999999999997797,0.371,0.0,0,-30,0,-0.17999999999999994,0,0.14500000000000002,383.4299999999998,-0.11699999999999999,0.07000000000000006,3,-21.200000000000003,0.0,-0.09399999999999997,0.14900000000000002,0,0.5,0.0,0.0,-0.061000000000000054,323.90000000000003,-70.59999999999991,0.0,0,0.0,-0.406,90,56,2
France,Morocco,0.010000000000000009,0.7274671713452485,0.15800000000000003,0.369,-0.023738445104323436,-0.08700000000000008,726.9100000000002,0.0,0.175,1.3428975334309805,0.5,1.015,0.0,0.35,0.6,0.3876728907961962,0.665,0.893,1.0,21.177895504137233,1.23,0.286,0.593,0.6,0.0,0.597,2,0.333,2,0.0,45.480000000000004,0.5907,1.0,0.3317,0.9937,0.697,0.0385,0.799,0.835,0.737,0.54,0.913,7,58.9,0.733,0.884,0.671,0,0.0,0.0,0.884,1947.4,0.0,0,0.0,0.673,0.25,-0.35,0.494,0,0,0.5927431446491132,-0.329,-0.426,0.0,0.333,109,-59.724848621456445,0.7719999999999998,0.0,4,0.30300000000000005,0.150596636704587,0.20000000000000007,0.8077765257836391,5,0.0,-0.21399999999999997,1,1.122068614986002,0.3333333333333333,0,0.185,2.070364704776229,0.658,1.384,0.0,0.6,0.25,0.9804160354453094,0.336,0.467,1.0,-38.54695311731921,2.002,0.286,0.896,0.8,0.0,0.383,1,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.618,0.8,0.602,0.789,0.826,9,41.1,1.0,0.806,0.76,0,0.0,0.0,0.758,1811.0,0.0,1,0.043,0.639,-184.3,0.0,0.10929999999999995,0.0,0.18030000000000002,0.0030000000000000027,0.30300000000000005,-0.027,0,32,0,-0.18100000000000005,1,-0.03499999999999992,911.2100000000002,-0.135,0.249,2,-17.799999999999997,0.267,-0.07799999999999996,0.08899999999999997,0,0.5,0.0,0.0,-0.126,508.65999999999997,-136.4000000000001,0.0,0.0,0.043,-0.03400000000000003,90,26,2
Croatia,Morocco,0.0,0.23436516680701192,0.128,0.379,0.08201961553553572,-0.04300000000000004,71.79000000000019,0.0,0.192,1.133947710772924,0.496,1.152,0.0,0.35,0.55,0.6268538016837019,0.534,0.74,1.0,11.979820906068168,0.991,0.214,0.527,0.6,0.0,0.53,2,0.333,2,0.0,45.480000000000004,0.5907,1.0,0.3317,0.9937,0.697,0.0385,0.715,0.55,0.667,0.588,0.913,7,49.9,0.867,0.845,0.608,0,0.0,0.0,0.884,1998.8,0.0,0,0.0,0.657,0.20000000000000007,-0.20000000000000007,0.507,0,0,0.43088457334493635,-0.31400000000000006,-0.26,0.0,0.333,-148,32.72804155396919,-0.14200000000000002,0.07199999999999998,-9,-0.04300000000000004,-0.7843231027908409,0.4,0.6852414603911459,-3,0.0,-0.12000000000000005,0,0.13516743077918958,0.3333333333333333,0,0.192,1.3683128775799358,0.624,1.531,0.0,0.55,0.35,1.0577383750286382,0.22,0.48,1.0,44.70786246003736,0.849,0.286,0.484,1.0,0.0,0.41,2,0.333,3,0.0,28.669999999999998,0.5234,1.0,0.4299,0.9915,0.629,0.0231,0.717,0.365,0.669,0.821,0.87,6,50.1,0.8,0.865,0.413,0,0.0,0.0,0.879,1957.8,0.0,0,0.0,0.931,16.810000000000006,0.0,-0.06730000000000003,0.0,0.09820000000000001,-0.0021999999999999797,-0.06799999999999995,-0.0154,0,31,0,0.0020000000000000018,0,-0.18500000000000005,54.98000000000019,0.0020000000000000018,0.23299999999999998,-1,0.20000000000000284,-0.06699999999999995,0.020000000000000018,-0.195,0,0.5,0.0,0.0,-0.0050000000000000044,70.97999999999999,-41.0,0.0,0,0.0,0.274,90,25,2
