home_team,away_team,elo_diff,fifa_diff,form_diff,gs_diff,gc_diff,mv_diff,inj_diff,susp_diff,home_adv,h2h_factor,available_squad_diff,availability_pct_diff,starting_xi_value_diff,missing_star_players_diff,match_stage_weight,home_elo_momentum,away_elo_momentum,elo_momentum_diff,home_strength_of_schedule,away_strength_of_schedule,strength_of_schedule_diff,world_cup_matches_played_diff,major_tournament_matches_diff,knockout_matches_diff,home_attack_rating,away_attack_rating,attack_rating_diff,home_defence_rating,away_defence_rating,defence_rating_diff,home_clean_sheet_rate,away_clean_sheet_rate,clean_sheet_rate_diff,home_btts_rate,away_btts_rate,btts_rate_diff,home_injury_count,away_injury_count,home_suspension_count,away_suspension_count,home_injury_market_value_loss,away_injury_market_value_loss,home_group_position,away_group_position,group_position_diff,home_points,away_points,points_diff,goal_difference_diff,home_implied_probability,draw_implied_probability,away_implied_probability,current_minute,time_remaining,current_score_diff,home_red_cards,away_red_cards,red_card_diff,home_avg_rating,away_avg_rating,avg_rating_diff,home_possession,away_possession,possession_diff,home_expected_goals,away_expected_goals,expected_goals_diff,home_attacking_strength,away_attacking_strength,attacking_strength_diff,home_defensive_strength,away_defensive_strength,defensive_strength_diff,home_midfield_control,away_midfield_control,midfield_control_diff,home_goalkeeper_performance,away_goalkeeper_performance,goalkeeper_performance_diff,home_passing_dominance,away_passing_dominance,passing_dominance_diff,home_pressing_intensity,away_pressing_intensity,pressing_intensity_diff,home_set_piece_threat,away_set_piece_threat,set_piece_threat_diff,home_discipline_score,away_discipline_score,discipline_score_diff,home_fatigue_score,away_fatigue_score,fatigue_score_diff,home_substitution_impact,away_substitution_impact,substitution_impact_diff,home_player_availability_score,away_player_availability_score,availability_score_diff,home_injury_impact,away_injury_impact,injury_impact_diff,home_suspension_impact,away_suspension_impact,suspension_impact_diff,home_formation_stability,away_formation_stability,formation_stability_diff,home_momentum_score,away_momentum_score,momentum_score_diff,home_goalkeeper_strength,away_goalkeeper_strength,goalkeeper_strength_diff,home_passing_strength,away_passing_strength,passing_strength_diff,home_recent_form,away_recent_form,recent_form_diff,home_aerial_dominance,away_aerial_dominance,aerial_dominance_diff,home_pressing_strength,away_pressing_strength,pressing_strength_diff,home_defensive_stability,away_defensive_stability,defensive_stability_diff,home_attacking_efficiency,away_attacking_efficiency,attacking_efficiency_diff,home_finishing_quality,away_finishing_quality,finishing_quality_diff,home_set_piece_strength,away_set_piece_strength,set_piece_strength_diff,home_squad_availability,away_squad_availability,squad_availability_diff,home_tactical_stability,away_tactical_stability,tactical_stability_diff,confidence_score,home_kaggle_attack_rating,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_suspension_risk,home_kaggle_starting_xi_strength,home_kaggle_bench_strength,away_kaggle_attack_rating,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_suspension_risk,away_kaggle_starting_xi_strength,away_kaggle_bench_strength,kaggle_attack_rating_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_suspension_risk_diff,kaggle_starting_xi_strength_diff,kaggle_bench_strength_diff,referee_strictness,home_score,away_score
Czechia,Albania,42,13,0.15594433413415087,0.8462603932510843,1.2118620670103037,-33.00999999999996,-7.289999999999999,0,1,0.4444444444444444,-40.299999999999955,-0.05171876278570142,-33.150000000000006,0,0,-8.757490337940004,8.33838230488027,-17.095872642820275,1743.8,1921.0,-177.20000000000005,8,30,0,1.7057326769720276,1.0967581113665936,0.608974565605434,1.8183077361378357,1.1994842700816926,0.6188234660561431,0.15,0.3,-0.15,0.8,0.45,0.35000000000000003,2,1,0,0,9.35,2.06,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752,-0.752,0.187,0.42,-0.23299999999999998,0.0,0.625,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.957,-0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,0.39,0.29,0.10000000000000003,0.053,0.37,-0.317,0.0,0.627,-0.627,0.333,0.321,0.01200000000000001,0.0,0.156,-0.156,0.0,0.867,-0.867,0.367,0.336,0.030999999999999972,0.14,0.364,-0.22399999999999998,0.0,0.94,-0.94,0.0,0.0,0.0,0.92,0.976,-0.05599999999999994,0.5,0.775,-0.275,0.361,0.4928,0.4347,0.9957,0.0115,0.2866,0.7284,0.5,0.5,1.0,0.0,0.5,0.5,-0.007199999999999984,-0.06530000000000002,-0.0042999999999999705,0.0115,-0.21339999999999998,0.22840000000000005,0.5,2,0
Iceland,Wales,-160,-56,-0.20481932420213167,0.46903135476987834,0.831229948776437,-162.87000000000003,7.8199999999999985,0,1,0.0,-155.05,-0.013359337993958054,-130.77,0,0,44.50614967332291,2.9686765192920515,41.537473154030856,1806.6,1545.0,261.5999999999999,2,-1,0,1.4272763855233233,1.0717501247894672,0.35552626073385607,1.546709642570179,1.0337258627483181,0.5129837798218608,0.35,0.35,0.0,0.45,0.4,0.04999999999999999,3,2,0,0,6.49,14.309999999999999,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.647,-0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.913,-0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.37,0.575,-0.20499999999999996,0.16,0.253,-0.093,0.0,0.0,0.0,0.4,0.412,-0.011999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.677,-0.137,0.1,0.04,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.915,-0.014000000000000012,0.5,0.5,0.0,0.468,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2
Turkey,Montenegro,404,184,1.0950734604981243,0.8597579704950227,-0.8197005156148833,386.10999999999984,-27.449999999999996,0,1,0.6666666666666666,358.65999999999985,0.011083396666243472,314.76,0,0,11.741147554306817,16.098660028398903,-4.357512474092086,1800.6,1667.6,133.0,34,79,2,1.5197020822703053,0.9787755008356908,0.5409265814346146,1.2988469834539904,1.731726358453222,-0.4328793749992317,0.15,0.25,-0.1,0.7,0.45,0.24999999999999994,3,3,0,0,33.12,5.67,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,0.0,1.341,0.48,0.34,0.13999999999999996,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.555,0.08,0.47500000000000003,0.41,0.12,0.29,0.613,0.0,0.613,0.534,0.275,0.259,0.216,0.0,0.216,0.865,0.0,0.865,0.434,0.47,-0.035999999999999976,0.463,0.06,0.403,0.713,0.0,0.713,0.0,0.0,0.0,0.874,0.902,-0.028000000000000025,0.775,0.5,0.275,0.718,0.6693,0.4417,0.9915,0.0231,0.81,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.1693,-0.05830000000000002,-0.008499999999999952,0.0231,0.31000000000000005,0.5,0.5,1,0
Estonia,Azerbaijan,3,1,-0.5766704226490825,-0.6826014561542344,0.04426684174868445,3.7199999999999935,1.64,0,1,0.4166666666666667,5.359999999999994,0.21472553006099326,4.78,0,0,-23.052256390828088,47.5152560689243,-70.5675124597524,1700.8,1665.6,35.200000000000045,2,5,0,0.40723398968137564,1.195314436411678,-0.7880804467303022,2.5390950190492982,2.0456586726768076,0.4934363463724907,0.1,0.25,-0.15,0.4,0.45,-0.04999999999999999,3,3,0,0,0.8400000000000001,2.48,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.225,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.04,0.1,-0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.878,0.029000000000000026,0.5,0.5,0.0,0.485,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,1
Slovakia,Sweden,-73,-27,-0.2577024961716834,-0.5641048152680028,-0.29815450772151286,-19.410000000000082,0.0,0,1,0.2,-19.410000000000082,0.0,-7.800000000000011,0,0,12.79782424277509,-21.327819314916866,34.12564355769196,1678.4,1578.4,100.0,-12,-21,1,1.3952908716675712,1.8465355344383303,-0.45124466277075914,0.9332346187835823,1.443352428134582,-0.5101178093509997,0.4,0.35,0.050000000000000044,0.5,0.45,0.04999999999999999,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424,0.0,1.424,0.587,0.54,0.04699999999999993,0.641,0.0,0.641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.826,0.913,-0.08700000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.64,0.68,-0.040000000000000036,0.463,0.2,0.263,0.655,0.0,0.655,0.493,0.575,-0.08199999999999996,0.3,0.0,0.3,0.864,0.0,0.864,0.416,0.59,-0.174,0.472,0.16,0.31199999999999994,0.5,0.0,0.5,0.0,0.0,0.0,0.913,0.957,-0.04399999999999993,0.775,0.5,0.275,0.677,0.5,0.5,1.0,0.0,0.5,0.5,0.5369,0.5667,0.9844,0.0577,0.7194,0.9304,-0.036900000000000044,-0.06669999999999998,0.015599999999999947,-0.0577,-0.21940000000000004,-0.4304,0.5,2,2
Antigua and Barbuda,Dominican Republic,-338,-165,-1.9839291765247669,-1.7834578909335987,0.7366896966904211,-81.7,1.42,0,1,0.5,-80.28,-0.010425440852646739,-70.63,0,0,-28.715129875737677,-10.724459747077276,-17.9906701286604,1312.0,1389.2,-77.20000000000005,9,9,0,0.8969746641478218,2.0137371108743864,-1.1167624467265647,2.109380388150367,1.180752549251041,0.9286278388993263,0.25,0.35,-0.09999999999999998,0.45,0.45,0.0,3,3,0,0,0.09,1.51,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.493,-0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.06,0.8,-0.74,0.053,0.187,-0.134,0.0,0.0,0.0,0.171,0.588,-0.4169999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.573,-0.20599999999999996,0.04,0.2,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.933,0.0020000000000000018,0.5,0.5,0.0,0.426,0.4804,0.3375,0.9656,0.0808,0.2522,0.5705,0.5,0.5,1.0,0.0,0.5,0.5,-0.019600000000000006,-0.16249999999999998,-0.034399999999999986,0.0808,-0.24780000000000002,0.07050000000000001,0.5,0,5
Croatia,Scotland,131,21,1.2098939229279189,0.2436717105156362,-0.6794584861099058,164.89000000000001,1.240000000000002,0,1,0.4666666666666667,166.13,0.08889420081611576,142.29,0,0,-8.917741993872376,-48.36895146174735,39.451209467874975,1796.4,1794.8,1.6000000000001364,33,50,0,1.2589445997961077,1.0404885115091131,0.2184560882869946,1.2313315681322985,2.077048725261356,-0.8457171571290574,0.4,0.15,0.25,0.45,0.6,-0.14999999999999997,2,1,0,0,24.349999999999998,25.59,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042,0.292,0.75,0.48,0.327,0.15299999999999997,0.747,0.745,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.567,0.10000000000000009,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.957,-0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.55,0.04,0.51,0.41,0.343,0.06699999999999995,0.756,0.747,0.009000000000000008,0.492,0.165,0.32699999999999996,0.192,0.3,-0.10799999999999998,0.695,0.657,0.03799999999999992,0.402,0.297,0.10500000000000004,0.658,0.262,0.396,0.678,0.7,-0.02199999999999991,0.0,0.0,0.0,0.905,0.925,-0.020000000000000018,0.775,0.775,0.0,0.605,0.5234,0.4299,0.9915,0.0231,0.629,1.0,0.4355,0.4111,0.9792,0.0577,0.2114,0.4808,0.08789999999999998,0.018799999999999983,0.012300000000000089,-0.034600000000000006,0.41759999999999997,0.5192,0.5,2,1
Belarus,Northern Ireland,-110,-99,-0.44364630309562103,-0.8534783032026003,0.3247509007586391,-15.65000000000002,3.490000000000002,0,1,0.0,-12.16000000000001,0.005723082938711377,-10.450000000000003,0,0,11.00976157785152,2.925663249596851,8.084098328254669,1493.2,1561.2,-68.0,-4,-7,0,0.5069899462459206,1.105965089668909,-0.5989751434229884,1.344426418177584,1.237367655497657,0.10705876267992709,0.4,0.3,0.10000000000000003,0.3,0.35,-0.04999999999999999,2,3,0,0,14.129999999999999,17.62,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.6,-0.09299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.87,0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.515,0.53,-0.015000000000000013,0.213,0.24,-0.026999999999999996,0.0,0.0,0.0,0.329,0.55,-0.22100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.66,-0.03300000000000003,0.02,0.12,-0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.863,0.025000000000000022,0.5,0.5,0.0,0.495,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
Cayman Islands,British Virgin Islands,128,19,1.1764846541862615,0.5210127994812621,-0.17016847149291348,-1.319999999999999,-0.07999999999999999,0,1,0.5555555555555556,-1.3999999999999988,-0.06382623224728479,-1.1500000000000001,0,0,-14.455769940459284,-15.489787579778941,1.0340176393196572,1244.4,1404.2,-159.79999999999995,1,2,0,0.9187637301628258,0.5488791817897285,0.36988454837309725,2.3970145861742975,2.2852313816126903,0.11178320456160717,0.2,0.05,0.15000000000000002,0.5,0.45,0.04999999999999999,3,1,0,0,0.22,0.14,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.093,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.214,0.786,0.0,0.0,0.0,0.87,0.957,-0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.37,0.0,0.37,0.12,0.027,0.093,0.0,0.0,0.0,0.35,0.125,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.333,0.15699999999999997,0.08,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.951,-0.07099999999999995,0.5,0.5,0.0,0.553,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0
Poland,Portugal,-256,-35,-1.054621448948295,-0.8235153458137379,0.009821398787501767,-718.9799999999998,55.620000000000005,0,1,0.26666666666666666,-663.3599999999997,-0.028794915481016536,-486.51,-1,0,27.428191001772056,-12.203675170365809,39.63186617213786,1951.6,1918.6,33.0,-21,-40,-2,1.353491943548484,1.7655266164830143,-0.41203467293453033,1.4771436664351973,1.2389232988453316,0.23822036758986576,0.25,0.4,-0.15000000000000002,0.65,0.45,0.2,3,1,0,0,19.83,75.45,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2.0,-0.9099999999999999,0.327,0.493,-0.16599999999999998,0.663,0.876,-0.21299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.833,0.06700000000000006,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.957,-0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.41,0.74,-0.33,0.343,0.437,-0.09399999999999997,0.662,0.898,-0.236,0.332,0.584,-0.25199999999999995,0.144,0.048,0.09599999999999999,0.78,0.753,0.027000000000000024,0.19,0.273,-0.08300000000000002,0.477,0.732,-0.255,0.655,0.426,0.22900000000000004,0.0,0.0,0.0,0.86,0.876,-0.016000000000000014,0.775,0.775,0.0,0.384,0.5,0.5,1.0,0.0,0.5,0.5,0.5771,0.6682,0.983,0.0462,1.0,1.0,-0.07709999999999995,-0.16820000000000002,0.017000000000000015,-0.0462,-0.5,-0.5,0.5,1,3
Serbia,Switzerland,-162,-24,0.16930325963567128,-1.341888141058089,-2.224960882803491,-94.01999999999995,0.0,0,1,0.26666666666666666,-94.01999999999995,0.0,-76.73000000000002,0,0,-2.3660781056642417,-6.876505649057064,4.510427543392822,1874.0,1993.8,-119.79999999999995,-12,-11,-2,0.6072961884996191,1.4831898799708616,-0.8758936914712425,0.840267414530523,1.912531711890363,-1.07226429735984,0.3,0.25,0.04999999999999999,0.5,0.65,-0.15000000000000002,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,2.0,-1.588,0.74,0.153,0.587,0.708,0.827,-0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.667,0.09999999999999998,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.325,0.14,0.185,0.53,0.317,0.21300000000000002,0.716,0.855,-0.139,0.339,0.311,0.028000000000000025,0.3,0.192,0.10799999999999998,0.73,0.693,0.03700000000000003,0.644,0.103,0.541,0.171,0.715,-0.5439999999999999,0.408,0.435,-0.027000000000000024,0.0,0.0,0.0,0.957,0.957,0.0,0.775,0.775,0.0,0.427,0.5,0.5,1.0,0.0,0.5,0.5,0.6926,0.3736,0.9875,0.0346,0.4914,1.0,-0.1926,0.1264,0.012499999999999956,-0.0346,0.008599999999999997,-0.5,0.5,2,0
Spain,Denmark,332,23,0.8369461650520598,1.0608708736360262,0.06601223036743065,585.01,0.0,0,1,1.0,585.01,0.0,503.78999999999996,0,0,38.62350186184059,0.4299642065547733,38.193537655285816,1983.8,1846.8,137.0,6,28,3,2.1921899776585225,1.0770736027773828,1.1151163748811397,0.7609960066278869,0.7341428817439101,0.026853124883976842,0.4,0.4,0.0,0.6,0.45,0.14999999999999997,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.696,1.036,0.6599999999999999,0.573,0.693,-0.12,0.813,0.665,0.1479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.733,-0.133,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.64,0.235,0.437,0.517,-0.08000000000000002,0.822,0.668,0.15399999999999991,0.847,0.387,0.45999999999999996,0.192,0.216,-0.023999999999999994,0.667,0.717,-0.04999999999999993,0.466,0.426,0.040000000000000036,0.665,0.353,0.31200000000000006,0.746,0.468,0.27799999999999997,0.0,0.0,0.0,0.957,0.957,0.0,0.775,0.775,0.0,0.563,0.7433,0.7002,0.9915,0.0231,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.24329999999999996,0.20020000000000004,-0.008499999999999952,0.0231,0.5,0.5,0.5,1,0
Turks and Caicos Islands,Anguilla,63,8,-0.22706767862829458,-0.19222347421636085,-0.22943971989261458,-0.010000000000000675,-0.09999999999999999,0,1,0.2222222222222222,-0.11000000000000076,-0.03072175006097444,-0.13999999999999968,0,0,-19.86963087008123,-1.8318048400779525,-18.037826030003277,1120.2,1350.8,-230.5999999999999,-3,-2,0,0.6825335081057331,0.33544659753841644,0.34708691056731666,2.428594505516041,2.6533051126666387,-0.22471060715059776,0.15,0.15,0.0,0.45,0.15,0.30000000000000004,1,1,0,0,0.15,0.05,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.107,0.23300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.214,0.786,0.0,0.0,0.0,0.957,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.16,0.2,-0.04000000000000001,0.12,0.053,0.067,0.0,0.0,0.0,0.217,0.225,-0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.387,0.08299999999999996,0.02,0.04,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.978,-0.027000000000000024,0.5,0.5,0.0,0.531,0.4804,0.3375,0.9656,0.0808,0.2522,0.5705,0.5,0.5,1.0,0.0,0.5,0.5,-0.019600000000000006,-0.16249999999999998,-0.034399999999999986,0.0808,-0.24780000000000002,0.07050000000000001,0.5,2,1
Lithuania,Kosovo,-431,-221,-0.19803669110229194,-0.6395396829721846,-0.37185109844695075,-173.81000000000003,21.04,0,1,0.0,-152.77,0.10397095925707234,-135.87,0,0,8.378047151451668,-38.68708373306493,47.0651308845166,1268.2,1584.8,-316.5999999999999,38,75,0,0.7456561339327094,1.1516709753681131,-0.4060148414354038,1.4067819430394262,1.346777912845794,0.06000403019363221,0.2,0.25,-0.04999999999999999,0.35,0.45,-0.10000000000000003,1,3,0,0,0.12,21.16,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.447,0.13999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.957,0.87,0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.32,0.43,-0.10999999999999999,0.213,0.173,0.04000000000000001,0.0,0.0,0.0,0.425,0.412,0.013000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.607,0.557,0.04999999999999993,0.06,0.1,-0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.859,0.119,0.5,0.5,0.0,0.504,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
Cyprus,Romania,-308,-174,-0.4124720043438903,-0.37505455370066176,0.4758442304744097,-132.76000000000002,1.06,0,1,0.0,-131.70000000000002,-0.054853977157342526,-112.86,0,0,1.9357103589671314,33.11509702650861,-31.179386667541475,1374.2,1712.6,-338.39999999999986,-5,-22,-1,1.0668551686764307,1.4139896786305572,-0.34713450995412654,2.183689365228448,1.241758796462279,0.9419305687661692,0.15,0.45,-0.30000000000000004,0.45,0.35,0.10000000000000003,2,1,0,0,0.43,1.49,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,-0.384,0.34,0.387,-0.046999999999999986,0.0,0.524,-0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,-0.633,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.957,-0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,0.45,0.64,-0.19,0.12,0.383,-0.263,0.0,0.511,-0.511,0.425,0.346,0.07900000000000001,0.0,0.24,-0.24,0.0,0.682,-0.682,0.47,0.187,0.283,0.14,0.452,-0.312,0.0,0.82,-0.82,0.0,0.0,0.0,0.929,0.977,-0.04799999999999993,0.5,0.775,-0.275,0.394,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,3
Bahamas,United States Virgin Islands,111,16,-0.24367171051563608,0.8585831445330788,0.7879367280227214,0.7299999999999995,0.10000000000000002,0,1,0.3333333333333333,0.8299999999999994,0.10267094017094003,0.72,0,0,-23.72082642533638,-17.66907982926374,-6.05174659607264,1317.2,1131.8,185.4000000000001,-1,-3,0,1.3150477314836015,0.8016866485725114,0.5133610829110902,3.338001243128615,2.6485300274585755,0.6894712156700393,0.1,0.05,0.05,0.55,0.5,0.050000000000000044,1,2,0,0,0.11,0.21000000000000002,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.214,0.786,0.0,0.0,0.0,0.957,0.913,0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.125,0.2,-0.07500000000000001,0.0,0.08,-0.08,0.0,0.0,0.0,0.158,0.25,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.42,-0.12,0.14,0.08,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.929,0.02199999999999991,0.5,0.5,0.0,0.504,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,1
